,text,category
747,RT @KlipXtreme: Odiar las alturas pero montarte en todas las montañas rusas con tus amigos porque la vida solo es una  noun punctuation noun punctuation verb determiner noun conjunction verb pronoun adposition determiner determiner noun adjective adposition determiner noun conjunction determiner noun adjective verb determiner,0
748,"-General, aquí hay un gay -¿Y cómo lo sabe, cabo? -Porque se robó mi esmalte de uñas, mi brillo labial y mi sombra!  punctuation adjective punctuation adverb verb determiner noun punctuation punctuation conjunction pronoun pronoun verb punctuation noun punctuation punctuation conjunction pronoun verb determiner noun adposition noun punctuation determiner noun adjective conjunction determiner noun punctuation",1
749,"Sonríe, nadie necesita saber que no estás bien. verb punctuation pronoun verb verb conjunction adverb verb adverb punctuation",0
750,Típico: Tener todo el tiempo del mundo y terminar haciendo todo a última hora noun punctuation verb determiner determiner noun adposition determiner noun conjunction verb verb pronoun adposition adjective noun,0
751,RT @dondealfredo: En 1506 el whisky únicamente podía ser vendido a cirujanos por sus propiedades medicinales.  noun punctuation noun punctuation adposition number determiner noun adverb verb verb verb adposition noun adposition determiner noun adjective punctuation,0
752,"RT @DichoDeLaAbuela: Quien calla, otorga. noun punctuation noun punctuation pronoun verb punctuation verb punctuation",0
753,¿Qué le dijo el papel higiénico a Batman? Soy el único que conoce tu Baticueva! punctuation pronoun pronoun verb determiner noun adjective adposition noun punctuation verb determiner adjective pronoun verb determiner noun punctuation,1
754,"Los amigos de verdad son aquellos que te ven llorando y te preguntan: ""¿A quién hay que matar?"" determiner noun adposition noun verb pronoun pronoun pronoun verb verb conjunction pronoun verb punctuation punctuation punctuation adposition pronoun verb conjunction verb punctuation punctuation",0
755,Típico: mirar el reloj tres veces y no saber que hora es noun punctuation verb determiner noun number noun conjunction adverb verb conjunction noun verb,0
756,"-Doctor, cuando me levanto estoy mareado, pero media hora después ya estoy bien -Pues levántese media hora más tarde!  punctuation noun punctuation conjunction pronoun verb verb verb punctuation conjunction adjective noun adverb adverb verb adverb punctuation conjunction verb pronoun adjective noun adverb adverb punctuation",1
757,Me suelta el sueño y me agarra la flojera. pronoun verb determiner noun conjunction pronoun verb determiner noun punctuation,0
758,"""Lo mejor de dormir contigo, es que eres lo primero que veo por la mañana"" —Yo, hablándole a mi celular. punctuation determiner adjective adposition verb pronoun punctuation verb conjunction verb determiner adjective pronoun verb adposition determiner noun punctuation punctuation noun punctuation verb pronoun adposition determiner adjective punctuation",1
759,"Sr. Lopez, la mancha en su pene no era gangrena, sino lápiz labial. Lamentamos la amputación...  noun punctuation determiner noun adposition determiner noun adverb verb noun punctuation conjunction noun adjective punctuation verb determiner noun punctuation",1
760,"Que alegria me da, Antes los TT eran  o cosas por el estilo, ahora es  o algo por el estilo! Que viva colombia! conjunction adjective pronoun verb punctuation noun verb conjunction noun adposition determiner noun punctuation adverb verb conjunction pronoun adposition determiner noun punctuation conjunction verb verb punctuation",0
761,"Osea, Traen a el papa de Oscar y no a la de Mateo? Señorita laura: Que entre el desgraciado de RCN!!! noun punctuation noun adposition determiner noun adposition noun conjunction adverb adposition determiner adposition noun punctuation noun noun punctuation conjunction adposition determiner noun adposition noun punctuation punctuation punctuation",0
762,-¡Policía! Dos chicas se están peleando por mí -¿Y cuál es el problema? -Es que va ganando la gorda! punctuation punctuation noun punctuation number noun pronoun verb verb adposition pronoun punctuation punctuation conjunction pronoun verb determiner noun punctuation punctuation verb conjunction verb verb determiner noun punctuation,1
763,"Era un cocinero tan feo, pero tan feo, que hacía llorar a las cebollas...    verb determiner noun adverb adjective punctuation conjunction adverb adjective punctuation pronoun verb verb adposition determiner noun punctuation",1
764,        ,0
765,"No es tuitear, es sacar todo lo que traes dentro. adverb verb verb punctuation verb verb determiner determiner pronoun verb adverb punctuation",0
766,"—Bienvenida a McDonalds, ¿qué le doy? 
—¡Vergüenza! 
—¡Ya mamá, estoy trabajando! 
—Uy, perdóneme ""señor licenciado en diseño gráfico"". punctuation noun adposition noun punctuation punctuation pronoun pronoun verb punctuation punctuation punctuation noun punctuation punctuation punctuation adverb noun punctuation verb verb punctuation punctuation noun punctuation verb pronoun punctuation noun verb adposition noun adjective punctuation punctuation",1
767,Hay besos que duran poco pero se sienten toda la vida. verb noun pronoun verb adverb conjunction pronoun verb determiner determiner noun punctuation,0
768,"Tipico : Te inspiras escribiendo un buen mensaje a alguien, y te responden “OK“. noun punctuation pronoun verb verb determiner adjective noun adposition pronoun punctuation conjunction pronoun verb punctuation adjective punctuation punctuation",0
769,Yo parezco normal hasta que entro en confianza. pronoun verb adjective adposition pronoun verb adposition noun punctuation,0
770,"Usar ""OK"" para abreviar infinitas manifestaciones de enfado y celos. verb punctuation adjective punctuation adposition verb adjective noun adposition noun conjunction noun punctuation",0
771," Barny es un dinosaurio alcohólico y demente, Fuma marihuana y Viola niños inocentes. noun verb determiner noun adjective conjunction adjective punctuation noun noun conjunction noun noun adjective punctuation",1
772,"Típico : Estar en Paint ,querer pintar con el balde una parte de tu dibujo y que te rellene todo y te arruine la obra de arte. noun punctuation verb adposition noun punctuation verb verb adposition determiner noun determiner noun adposition determiner noun conjunction conjunction pronoun verb pronoun conjunction pronoun verb determiner noun adposition noun punctuation",0
773,"—¿Cuánto es 2+1? —Yo que sé, estoy de vacaciones :) punctuation punctuation pronoun verb punctuation punctuation noun pronoun verb punctuation verb adposition noun punctuation punctuation",0
774,"Extraño el: ""Hagan un dibujo de lo que hicieron en vacaciones."" :( verb determiner punctuation punctuation verb determiner noun adposition determiner pronoun verb adposition noun punctuation punctuation punctuation punctuation",0
775,"@PitufoFilosofon A veces, el grito más fuerte de una mujer es el silencio. punctuation noun noun punctuation determiner noun adverb adjective adposition determiner noun verb determiner noun punctuation",0
776,"-¿Me das 40 condones? -...34, 35. Lo siento señor, sólo quedan 35 -Ya me arruinaste la noche! pero dámelos igual. punctuation punctuation pronoun verb number noun punctuation number punctuation number punctuation pronoun verb noun punctuation adverb verb number punctuation adverb pronoun verb determiner noun punctuation conjunction verb pronoun pronoun adverb punctuation",1
777,"Ese momento en que tenes tantas cosas por hacer y tantos deberes, que te colapsas y no haces nada. determiner noun adposition pronoun noun determiner noun adposition verb conjunction determiner noun punctuation pronoun pronoun verb conjunction adverb verb pronoun punctuation",0
778,Recientes estudios de la universidad de Colorado demuestran que los jóvenes de entre 17 y 19 años tienen 18. adjective noun adposition determiner noun adposition noun verb conjunction determiner noun adposition adposition number conjunction number noun verb number punctuation,0
779,RT @MichelPesquera: La persona que tiene confianza en sí misma gana la confianza de los demás. noun punctuation noun punctuation determiner noun pronoun verb noun adposition pronoun adjective verb determiner noun adposition determiner pronoun punctuation,0
780,Ambulancias del GTA que para salvar a una persona atropellan a 180. noun conjunction adposition verb adposition determiner noun verb adposition number punctuation,1
781,"Ser mujer es una tarea terriblemente difícil, ya que consiste principalmente de tratar con los hombres. -Joseph Conrad  verb noun verb determiner noun adverb adjective punctuation conjunction verb adverb adposition verb adposition determiner noun punctuation punctuation noun",0
782,Típico: todos tenemos un amigo que come como cerdo y no engorda. noun punctuation pronoun verb determiner noun pronoun verb conjunction noun conjunction adverb verb punctuation,0
783,Me cae mal la gente a la que le cae bien la gente que a mi me cae mal. pronoun verb adverb determiner noun adposition determiner pronoun pronoun verb adverb determiner noun pronoun adposition determiner pronoun verb adverb punctuation,0
784,"Una vez Superman necesitaba comprarse Superfume y pues nada, fue al supermercado. determiner noun noun verb verb pronoun noun conjunction conjunction pronoun punctuation verb adposition determiner noun punctuation",1
785,"RT @MichelPesquera: Pensé que entre más pasaran los días más facil sería aceptar la muerte de Sylvie, y entre más pasan los días, más me du… noun punctuation noun punctuation verb conjunction adposition adverb verb determiner noun adverb adjective verb verb determiner noun adposition noun punctuation conjunction adposition adverb verb determiner noun punctuation adverb pronoun noun punctuation",0
786,"Corre el rumor de que para mañana, habrá un ""Aló Presidente"" con ""mensajes escritos"" de . ¿Quién será la médium? verb determiner noun adposition conjunction adposition adverb punctuation verb determiner punctuation interjection noun punctuation adposition punctuation noun verb punctuation adposition punctuation punctuation pronoun verb determiner noun punctuation",0
787, Famosos estarian vendiendo AVON empezando por Linda palma noun verb verb noun verb adposition noun verb,1
788,"¿Esperar por ti JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ ok, pero no tardes. punctuation verb adposition pronoun noun adjective punctuation conjunction adverb noun punctuation",0
789,-Hola bombón -Hola mojojojo punctuation interjection noun punctuation interjection noun,1
790, : Esperar a que ellos nos hablen primero. punctuation verb adposition conjunction pronoun pronoun verb adverb punctuation,0
791,"-Mi mujer me ha dejado. -Lo siento, debe ser duro que te deje tu mujer, verdad? -¿Duro? Fue casi imposible! punctuation determiner noun pronoun verb verb punctuation punctuation pronoun verb punctuation verb verb adjective conjunction pronoun verb determiner noun punctuation noun punctuation punctuation punctuation adjective punctuation verb adverb adjective punctuation",1
792,Tantos años y aún no sabemos que cara poner cuando nos cantan Feliz Cumpleaños. determiner noun conjunction adverb adverb verb conjunction noun verb conjunction pronoun verb noun punctuation,0
793,"—Amiga ésta semana bajé dos kilos.

—Woow ¿hiciste dieta?

—No, me desmaquillé. punctuation noun pronoun noun verb number noun punctuation punctuation noun punctuation verb noun punctuation punctuation noun punctuation pronoun verb punctuation",1
794,"LEY DE VIDA: Sí no le das importancia, mas te busca. noun punctuation adverb adverb pronoun verb noun punctuation conjunction pronoun verb punctuation",0
795,"Creo que mi habitación es un lugar santo, cada vez que mi mamá entra dice: ¡Díos mío! verb conjunction determiner noun verb determiner noun adjective punctuation determiner noun pronoun determiner noun verb verb punctuation punctuation noun verb punctuation",1
796,Ese momento incómodo en el que no sabes si lo soñaste o pasó de verdad. determiner noun adjective adposition determiner pronoun adverb verb conjunction pronoun verb conjunction verb adposition noun punctuation,0
797,"Lo importante no es que dure mucho, sino que valga la pena. determiner adjective adverb verb conjunction verb adverb punctuation conjunction verb determiner noun punctuation",0
798,Típico: saludar a un perro en la calle y que te siga todo el camino noun punctuation verb adposition determiner noun adposition determiner noun conjunction conjunction pronoun verb determiner determiner noun,0
799,- ¡Viva la buena ortografía! - ¡BIBA! punctuation punctuation verb determiner adjective noun punctuation punctuation punctuation noun punctuation,1
800,"""Tengo hambre"" — Yo a cada rato. punctuation verb noun punctuation punctuation noun adverb punctuation",1
801,"@iSinSuerteBrian Pobre. Encerio tus tweets me hacen mear de la risa, y solo e leido 5 de ellos punctuation verb noun punctuation noun determiner noun pronoun verb verb adposition determiner noun punctuation conjunction adjective conjunction noun number adposition pronoun",0
802,"— ¡CUIDADO CON EL BESOOOO!
— ¿Cuál be... punctuation punctuation noun punctuation punctuation punctuation determiner noun punctuation",1
803,"—¿Estás llorando? —No imbécil, me estoy riendo al revés. punctuation punctuation verb verb punctuation punctuation noun adjective punctuation pronoun verb verb adposition determiner noun punctuation",0
804,"No son celos, son mariposas encabronadas. adverb verb noun punctuation verb noun verb punctuation",0
805,RT @DeboRecordarQue: El amor a la libertad se halla arraigado por naturaleza en el pecho de todos los hombres. noun punctuation noun punctuation determiner noun adposition determiner noun pronoun verb verb adposition noun adposition determiner noun adposition determiner determiner noun punctuation,0
806,Madurar es de frutas... yo soy un bizcocho verb verb adposition noun punctuation pronoun verb determiner noun,0
807,"RT @SonBebidas: Los misteriosos vinos suizos:
estos vinos poseen una gran calidad y ofrecen maravillosas notas al paladar. noun punctuation noun punctuation determiner adjective noun adjective punctuation determiner noun verb determiner adjective noun conjunction verb adjective noun adposition determiner noun punctuation",0
808,Despertar temprano y odiar a todo ser humano que te hable. verb adverb conjunction verb adposition determiner noun adjective pronoun pronoun verb punctuation,0
809,Típico: Tus amigos siempre te hacen quedar mal con la persona que te gusta. noun punctuation determiner noun adverb pronoun verb verb adverb adposition determiner noun pronoun pronoun verb punctuation,1
810,¿En qué se parecen las mujeres a las matemáticas? En que no cualquier idiota las entiende.  punctuation adposition pronoun pronoun verb determiner noun adposition determiner noun punctuation adposition conjunction adverb determiner noun pronoun verb punctuation,0
811,"-Papá, ¿cómo nací yo? -Pues verás hijo, la historia comienza, con una farmacia cerrada... punctuation noun punctuation punctuation pronoun verb pronoun punctuation punctuation conjunction verb noun punctuation determiner noun verb punctuation adposition determiner noun verb punctuation",1
812,Estudiar en voz alta para crear una falsa sensación de aprendizaje verb adposition noun adjective adposition verb determiner adjective noun adposition noun,0
813,"El Papa lo tiene pero no lo usa, Bush lo tiene corto y Schwartzenegger lo tiene muy largo, ¿que es? !El apellido!  determiner noun pronoun verb conjunction adverb pronoun verb punctuation noun pronoun verb adjective conjunction noun pronoun verb adverb adjective punctuation punctuation pronoun verb punctuation punctuation determiner noun punctuation",1
814,¿En qué se parecen las nalgas a las cantinas? En que de las dos salen pedos. punctuation adposition pronoun pronoun verb determiner noun adposition determiner noun punctuation adposition conjunction adposition determiner number verb noun punctuation,1
815,"-Amor, ¿me veo gorda con este vestido? -No, para nada... A ver, roda para acá... punctuation noun punctuation punctuation pronoun verb adjective adposition determiner noun punctuation punctuation adverb punctuation adposition pronoun punctuation adposition verb punctuation noun adposition adverb punctuation",1
816,Creo que quiero más a la siesta que a muchos de mis parientes. verb conjunction verb adverb adposition determiner noun pronoun adposition pronoun adposition determiner noun punctuation,1
817,"RT @dondealfredo:  — ¡Hijo, hueles a vodka! — ¡En lo Absolut! noun punctuation noun punctuation punctuation punctuation noun punctuation verb adposition noun punctuation punctuation punctuation adposition determiner noun punctuation",1
818,"¿Fumaste marihuana? ¡No papá! Te juro que.... —Idiota, soy tu perro. —Jajajá. ¡Firulay, me asustaste! O_O punctuation verb noun punctuation punctuation adverb noun punctuation pronoun verb conjunction punctuation punctuation noun punctuation verb determiner noun punctuation punctuation noun punctuation punctuation noun punctuation pronoun verb punctuation noun",0
819,¿Por qué Cupido usa pañales?... Por que generalmente la caga... punctuation adposition pronoun noun verb noun punctuation punctuation adposition conjunction adverb pronoun verb punctuation,1
820,"RT @DeboRecordarles: Cuanto más pequeño es el corazón, más odio alberga noun punctuation noun punctuation adverb adverb adjective verb determiner noun punctuation adverb noun verb",0
821,"-Mamá, ¿me dejas ir a una fiesta de XV años? -Si hijo -Ok. Nos vemos en el 2028, bye. punctuation noun punctuation punctuation pronoun verb verb adposition determiner noun adposition noun noun punctuation punctuation conjunction noun punctuation adjective punctuation pronoun verb adposition determiner number punctuation noun punctuation",1
822,Típico : Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar. noun punctuation verb verb adposition noun conjunction verb noun adposition noun adposition conjunction determiner noun pronoun verb verb punctuation,0
823,"- ¿Cómo te llamas? -Algunos me dicen Teo y otros me dicen Doro -Ah entonces, ¿Te llamas Teodoro? -No, mi nombre es Doroteo punctuation punctuation pronoun pronoun noun punctuation punctuation pronoun pronoun verb noun conjunction pronoun pronoun verb noun punctuation interjection adverb punctuation punctuation pronoun verb noun punctuation punctuation adverb punctuation determiner noun verb noun",1
824,"No se engañen, lo único que se va y luego regresa, es el hambre. adverb pronoun verb punctuation determiner adjective pronoun pronoun verb conjunction adverb verb punctuation verb determiner noun punctuation",1
825,@MaestroYodaDice Si pene grande quieres tener una gran masturbada tendras que hacer. punctuation noun noun adjective verb verb determiner adjective verb noun pronoun verb punctuation,1
826,Llega el pequeño elefantito donde la mamá y ella le pregunta: -¿Estás bravo? -No... -¿Entonces por qué tienes esa trompa?  verb determiner adjective noun pronoun determiner noun conjunction pronoun pronoun verb punctuation punctuation punctuation verb adjective punctuation punctuation adverb punctuation punctuation punctuation adverb adposition pronoun verb determiner noun punctuation,1
827,—Papá ¿qué hace una vaca en la calle? —No sé. —Vacaminando. JAJAJAJAJÁ. —Hijo... —¿Qué? —Pásame el cinturón. punctuation noun punctuation pronoun verb determiner noun adposition determiner noun punctuation punctuation noun verb punctuation punctuation noun punctuation noun punctuation punctuation noun punctuation punctuation punctuation pronoun punctuation punctuation noun determiner noun punctuation,1
828,"Tú y yo en el 2014, piénsalo. pronoun conjunction pronoun adposition determiner number punctuation verb pronoun punctuation",0
829,"Un mensaje en la mañana no solo significa buenos días, también significa, pienso en ti cuando me levanto. determiner noun adposition determiner noun adverb adverb verb adjective noun punctuation adverb verb punctuation verb adposition pronoun conjunction pronoun verb punctuation",0
830,¿Cosas Que Me Joden la vida? 1. Lunes. 2. Tareas. 3. Falsos amigos. 4. Ser ignorado. 5. Ser reemplazado. 6. Internet lento. punctuation noun determiner noun punctuation number punctuation date punctuation number punctuation noun punctuation number punctuation adjective noun punctuation number punctuation verb verb punctuation number punctuation verb verb punctuation number punctuation noun adjective punctuation,0
831,"-Veo en su ficha que es soltero. ¿Tiene actualmente alguna relación monogámica? -Sí, bueno, en realidad tengo varias...  punctuation verb adposition determiner noun conjunction verb adjective punctuation punctuation verb adverb determiner noun adjective punctuation punctuation pronoun punctuation interjection punctuation adposition noun verb determiner punctuation",1
832,Típica conversación de Skype: -¿Alo? -¿Me oyes? -No oigo nada! -¿Alo? -¿Hola? -¿Estás ahí? - Voy a colgar y vuelvo a llamar... - ¿Alo? adjective noun adposition noun punctuation punctuation punctuation noun punctuation punctuation punctuation pronoun verb punctuation punctuation adverb verb pronoun punctuation punctuation punctuation noun punctuation punctuation punctuation interjection punctuation punctuation punctuation verb adverb punctuation punctuation verb adposition verb conjunction verb adposition verb punctuation punctuation punctuation noun punctuation,1
833,"—Te gusta la electrónica? —Avicii sí, Avicii no — Aoki — Me da Nervo —¿Por qué? — ¡Por que te deTiësto! — ¡Te voy a golpear la Guetta! punctuation noun verb determiner adjective punctuation punctuation noun adverb punctuation noun adverb punctuation noun punctuation noun verb noun punctuation punctuation adposition pronoun punctuation punctuation punctuation adposition pronoun pronoun noun punctuation punctuation punctuation pronoun verb adposition verb determiner noun punctuation",1
834,"—Abuela, soy drogadicto. —No pasa nada. —He matado a un hombre. —Ya se olvidará. —No he comido —¿¡QUE NO HAS COMIDO!? Siéntate. punctuation noun punctuation verb adjective punctuation punctuation noun verb pronoun punctuation punctuation noun verb adposition determiner noun punctuation punctuation noun pronoun verb punctuation punctuation noun verb verb punctuation punctuation punctuation noun punctuation punctuation verb pronoun punctuation",1
835,—Te acuerdas cuando andabas con... —¡SI SI YA CÁLLATE QUÉ OSO! punctuation noun verb conjunction verb adposition punctuation punctuation punctuation noun punctuation,1
836,"-¿Traes USB? -No, los caballeros no tenemos memoria.  punctuation punctuation verb noun punctuation punctuation adverb punctuation determiner noun adverb verb noun punctuation",1
837,"Me pregunto que hará la gente con la de horas libres que ahorran escribiendo ""k"" en lugar de ""que"". pronoun verb conjunction verb determiner noun adposition determiner adposition noun adjective pronoun verb verb punctuation noun punctuation adposition punctuation conjunction punctuation punctuation",1
838,¿Besos en el cuello? *Adiós autocontrol* punctuation noun adposition determiner noun punctuation punctuation noun noun punctuation,0
839,-Ayer me tragué una soga - ¿Y qué sentiste? -Un nudo en la garganta. punctuation adverb pronoun verb determiner noun punctuation punctuation conjunction pronoun verb punctuation punctuation determiner noun adposition determiner noun punctuation,1
840,Si algo no lo pudo encontrar tu Mamá… Desapareció para siempre. conjunction pronoun adverb pronoun verb verb determiner noun punctuation noun adposition adverb punctuation,0
841,-Me molesta que seas tan cortante -Ok. punctuation pronoun verb conjunction verb adverb adjective punctuation adjective punctuation,1
842,La esposa a Jose: -Me amaras cuando sea vieja y fea? Responde el ruin sujeto: -Ya tengo anos amandote asi no? determiner noun adposition noun punctuation punctuation pronoun verb conjunction verb adjective conjunction adjective punctuation verb determiner adjective noun punctuation punctuation adverb verb noun verb pronoun noun adverb punctuation,1
843,Lindsay Lohan va más a la cárcel que jugador de Monopolio... by @ciudadbizarra  noun verb adverb adposition determiner noun conjunction noun adposition noun punctuation noun punctuation noun,1
844,"-Hijo, quiero hablar con vos sobre drogas -Si papá, ¿Que queres que te consiga? punctuation noun punctuation verb verb adposition pronoun adposition noun punctuation conjunction noun punctuation punctuation conjunction noun pronoun pronoun verb punctuation",1
845,"-Ayer me caí de una escalera de 20 metros -Que mal, ¿pero estas bien? -Si, por suerte me caí del primer escalón. punctuation adverb pronoun verb adposition determiner noun adposition number punctuation pronoun adverb punctuation punctuation conjunction determiner noun punctuation punctuation conjunction punctuation adposition noun pronoun verb adposition determiner adjective noun punctuation",1
846,En la luna de miel: -Te voy a tocar los pechos hasta que se te caigan! 20 años después: -¡Misión cumplida!   adposition determiner noun adposition noun punctuation punctuation pronoun verb adposition verb determiner noun adposition conjunction pronoun pronoun verb punctuation number noun adverb punctuation punctuation punctuation noun verb punctuation,1
847,"Típico: 

—¿Mamá puedo salir? 

—¿A donde? ¿Cuando? ¿A qué hora? ¿Por qué? ¿Con quién? ¿Para qué? noun punctuation punctuation punctuation noun verb verb punctuation punctuation punctuation adverb punctuation punctuation conjunction punctuation punctuation adposition determiner noun punctuation punctuation adposition pronoun punctuation punctuation adposition pronoun punctuation punctuation adposition pronoun punctuation",1
848,"Si te deja en ""✔✔"", sólo hay 3 razones: 1. NO 2. LE 3. IMPORTAS. conjunction pronoun verb adposition punctuation punctuation punctuation punctuation punctuation adverb verb number noun punctuation number punctuation adverb number punctuation pronoun number punctuation noun punctuation",0
849,"El corazón debería tener la aplicación: ""Eliminar contacto"", ""Bloquear usuario"" y ""Borrar historial"". determiner noun verb verb determiner noun punctuation punctuation verb noun punctuation punctuation punctuation verb noun punctuation conjunction punctuation verb noun punctuation punctuation",0
850,"TOC TOC: - ¿Quien es? -Tu nuevo vecino, soy rubio y actor porno -Ya voy  -Aja zorra, somos los Testigos de Jehová, ARREPIENTETE DEMONIA noun punctuation punctuation punctuation pronoun verb punctuation punctuation determiner adjective noun punctuation verb adjective conjunction noun adjective punctuation adverb verb punctuation verb noun punctuation verb determiner noun punctuation noun",1
851,Típico cuando te gusta alguien: Ya anda con alguien. Vive lejos. Es mayor que tú . Es menor que tú. No le gusto. Es famoso. noun conjunction pronoun verb pronoun punctuation adverb verb adposition pronoun punctuation verb adverb punctuation verb adjective conjunction pronoun punctuation verb adjective conjunction pronoun punctuation adverb pronoun noun punctuation verb adjective punctuation,0
852,"¿Cuál es la cosa mas aguda y filosa del mundo? Un pedo, atraviesa el pantalón sin agujerearlo  by @hadacon  punctuation pronoun verb determiner noun conjunction adjective conjunction noun adposition determiner noun punctuation determiner noun punctuation verb determiner noun adposition verb pronoun noun punctuation noun",1
853,"A mi tambien me dijieron "" te debo el regalo"" y todavia lo estoy esperando adposition determiner verb pronoun verb punctuation pronoun verb determiner noun punctuation conjunction noun pronoun verb verb",0
854,"Le escribí ""Hola"" y se puso en ""ocupado"", creo que está planeando la boda. pronoun verb punctuation interjection punctuation conjunction pronoun verb adposition punctuation verb punctuation punctuation verb conjunction verb verb determiner noun punctuation",1
855,"Les recomiendo la mejor crema anti-arrugas, además cura barros, manchas, acné y mucho más. --&gt; Adobe Photoshop &lt;-- pronoun verb determiner adjective noun noun punctuation adverb noun noun punctuation noun punctuation noun conjunction adverb adverb punctuation punctuation punctuation noun punctuation noun punctuation noun punctuation punctuation",1
856,"Tipico: decir ""no me importa"" con un nudo en la garganta. noun punctuation verb punctuation adverb pronoun verb punctuation adposition determiner noun adposition determiner noun punctuation",0
857,"Eres lo que quiero, incluso cuando sé que es imposible. verb determiner pronoun verb punctuation adverb conjunction verb conjunction verb adjective punctuation",0
858,Mis propósitos para el año 2014: 1)Usar menos Twitter 2)Ir más a gimnasio 3)Ser responsable 4)Ser sociable 5)Dejar de decir tantas mentiras determiner noun adposition determiner date punctuation number punctuation noun adverb noun number punctuation noun adverb adposition noun number punctuation noun noun number punctuation noun adjective number punctuation noun adposition verb determiner noun,1
859,3 cosas que las mujeres odian: 1. No saber que ponerse 2. Que tarden en responder los mensajes 3. Que les mientan cuando ya saben la verdad. number noun pronoun determiner noun verb punctuation number punctuation adverb verb conjunction verb pronoun number punctuation conjunction verb adposition verb determiner noun number punctuation conjunction pronoun verb conjunction adverb verb determiner noun punctuation,0
860,Dime quien es tu ginecólogo para ir a chuparle los dedos! verb pronoun pronoun verb determiner noun adposition verb adposition verb pronoun determiner noun punctuation,0
861,"—Mi amor, te extraño mucho. —Asómate a la ventana. —Ya. No hay nadie. —Verás al niño en la cuna. —Pero... —Belén, campanas de Belén. punctuation noun noun punctuation pronoun verb adverb punctuation punctuation noun adposition determiner noun punctuation punctuation noun punctuation adverb verb pronoun punctuation punctuation noun adposition determiner noun adposition determiner noun punctuation punctuation noun punctuation punctuation noun punctuation noun adposition noun punctuation",0
862,"Cuando un recién casado sonríe sabemos por qué, pero cuando lo hace uno con 10 años de casado, nos preguntamos ¿por qué?  conjunction determiner adverb verb verb verb adposition pronoun punctuation conjunction conjunction pronoun verb pronoun adposition number noun adposition verb punctuation pronoun verb punctuation adposition pronoun punctuation",0
863,"Bob Esponja me enseñó que tu mejor amigo, por más estúpido que sea, seguirá siendo siempre tu mejor amigo. noun pronoun verb conjunction determiner adjective noun punctuation adposition adverb adjective pronoun verb punctuation verb verb adverb determiner adjective noun punctuation",0
864,"Quizás los 3 tigres estaban tristes porque ellos comen carne, no trigo. adverb determiner number noun verb adjective conjunction pronoun verb noun punctuation adverb noun punctuation",1
865,"-Mamá, ¿ADIVINA QUE SAQUÉ EN EL EXAMEN? - ¿Qué? -La guitarra y me puse a cantar punctuation noun punctuation punctuation noun punctuation punctuation punctuation pronoun punctuation punctuation determiner noun conjunction pronoun verb adposition verb",1
866,Inteligente es quien solo cree la mitad de lo que oye. Brillante es aquel que sabe qué mitad creer. adjective verb pronoun adverb verb determiner noun adposition determiner pronoun verb punctuation adjective verb determiner pronoun verb determiner noun verb punctuation,0
867,"En esta vida todo puede esperar, menos el hambre. adposition determiner noun pronoun verb verb punctuation adverb determiner noun punctuation",0
868,"Yo también busqué la tarea en Wikipedia, y llegué al salon de clase y todos tenían lo mismo... by @MCarlaMC   pronoun adverb verb determiner noun adposition noun punctuation conjunction verb adposition determiner verb adposition noun conjunction pronoun verb determiner adjective punctuation noun punctuation noun",1
869,"Si ella pone "":)"" es porque está celosa, te va a matar y debes huir del país, cambiar de identidad y hacer una nueva vida. conjunction pronoun verb punctuation punctuation punctuation punctuation verb conjunction verb adjective punctuation pronoun verb adposition verb conjunction verb verb adposition determiner noun punctuation verb adposition noun conjunction verb determiner adjective noun punctuation",1
870,"Típico: Es inevitable no mirar cuando te dicen ""No mires"". noun punctuation verb adjective adverb verb conjunction pronoun verb punctuation adverb noun punctuation punctuation",0
871,"Típico: Tocan la puerta y preguntas ""¿Quién es?"" y te responden: ""YO"". noun punctuation verb determiner noun conjunction noun punctuation punctuation pronoun verb punctuation punctuation conjunction pronoun verb punctuation punctuation noun punctuation punctuation",0
872,"-Tía, ¿para qué te pintas? -Para estar más linda - ¿Y tarda mucho eso en hacer efecto? punctuation noun punctuation punctuation adposition pronoun pronoun noun punctuation punctuation adposition verb adverb adjective punctuation punctuation conjunction verb determiner pronoun adposition verb noun punctuation",1
873,"-Alumno, ¿hizo la tarea? 

- ¿Corrigió los exámenes? 

-Tengo otros alumnos 

-Tengo otras materias... punctuation noun punctuation punctuation verb determiner noun punctuation punctuation punctuation verb determiner noun punctuation punctuation verb determiner noun punctuation verb determiner noun punctuation",1
874,Me robaron todas las sillas de mi casa. No saben como me siento ahora :( pronoun verb determiner determiner noun adposition determiner noun punctuation adverb verb conjunction pronoun verb adverb punctuation punctuation,0
875,"—¿Fumas? — No. — ¿Bebes? — Nada. — ¿Eres infiel? — No. — ¿Ludópata? — Tampoco. — Mierda, ¿tienes algún defecto? — Bueno, soy un mentiroso punctuation punctuation verb punctuation punctuation noun punctuation punctuation punctuation verb punctuation punctuation noun punctuation punctuation punctuation verb adjective punctuation punctuation noun punctuation punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation verb determiner noun punctuation punctuation noun punctuation verb determiner noun",1
