,text,category
133,Subir un tweet buenísimo y segundos después darte cuenta que esta mal escroto. verb determiner noun adjective conjunction noun adverb verb conjunction determiner adjective noun punctuation,1
134, ¿Duele verdad?  ¿Qué?  Que digan que el profesor no vino y a los 15 minutos llegue. punctuation punctuation verb noun punctuation punctuation punctuation pronoun punctuation punctuation noun verb conjunction determiner noun adverb verb conjunction adposition determiner number verb punctuation,1
135,Tu altura es común... comunduende determiner noun verb adjective punctuation verb,1
136,-¿Eres bueno en la cama? -¡Claro que sí! ¡Duermo 12 horas todos los días!   punctuation punctuation verb adjective adposition determiner noun punctuation punctuation punctuation interjection conjunction adverb punctuation punctuation verb number determiner determiner noun punctuation,1
137,No son buenas noches si no las termino hablando contigo. adverb verb adjective noun conjunction adverb pronoun verb verb pronoun punctuation,0
138,Todos tenemos un amigo que cuando nos juntamos somos un peligro para la sociedad pronoun verb determiner noun pronoun conjunction pronoun verb verb determiner noun adposition determiner noun,0
139,Me gusta despertarme en las madrugadas y ver que me quedan unas horas más para seguir durmiendo. pronoun verb verb pronoun adposition determiner noun conjunction verb conjunction pronoun verb determiner noun adverb adposition verb verb punctuation,0
140,"Los regalos más caros y valiosos no se llaman ""iPhone"", ""joyas"" o ""automóvil"", se llaman ""tiempo"", ""amor"" y ""vida"" determiner noun adverb adjective conjunction adjective adverb pronoun verb punctuation verb punctuation punctuation punctuation noun punctuation conjunction punctuation noun punctuation punctuation pronoun verb punctuation noun punctuation punctuation punctuation noun punctuation conjunction punctuation noun punctuation",0
141,"El Domingo es para Levantarse tarde, no hacer nada y estar en twitter. determiner date verb adposition noun adverb punctuation adverb verb pronoun conjunction verb adposition noun punctuation",0
142,"-Hola, ¿quien habla? -Te amo -Ayyy, gracias -Te amo a hacer una encuesta desde cuba. punctuation interjection punctuation punctuation pronoun verb punctuation punctuation pronoun verb punctuation noun punctuation noun punctuation pronoun verb adposition verb determiner noun adposition noun punctuation",1
143,"Me preguntaron de adicciones, les conté de tus labios. pronoun verb adposition noun punctuation pronoun verb adposition determiner noun punctuation",1
144,Tipico: tienes las manos ocupadas y justo te pica algo en el cuerpo noun punctuation verb determiner noun verb conjunction adverb pronoun verb pronoun adposition determiner noun,0
145,Sea solidario... masturbe un manco.  verb adjective punctuation verb determiner noun punctuation,1
146,"-Cariño, estoy embarazada, ¿qué te gustaría que fuera? -Una broma! punctuation noun punctuation verb verb punctuation punctuation pronoun pronoun verb conjunction adverb punctuation punctuation determiner noun punctuation",0
147,"—Bienvenido a la iglesia, ¿vino solo?  —No, con hielos por favor. punctuation noun adposition determiner noun punctuation punctuation noun adjective punctuation punctuation noun punctuation adposition noun adverb punctuation",1
148,"Típico: mirar el examen y decir ""esto cuando lo enseñaron"" noun punctuation verb determiner noun conjunction verb punctuation pronoun pronoun pronoun verb punctuation",0
149,Cosas que odia mi mamá: 1. Que me quede callado cuando me está hablando. 2. Que le responda cuando me está hablando. noun pronoun verb determiner noun punctuation number punctuation conjunction pronoun verb verb conjunction pronoun verb verb punctuation number punctuation conjunction pronoun verb conjunction pronoun verb verb punctuation,1
150,"Típico ,escuchas que sé cae una moneda en tú casa y gritas ""ES MIAAAA"" noun punctuation noun pronoun verb verb determiner noun adposition pronoun noun conjunction noun punctuation noun punctuation",0
151,¿Mariposas? JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA. Yo siento un zoológico cuando te veo. punctuation noun punctuation noun punctuation pronoun verb determiner noun pronoun pronoun verb punctuation,1
152,RT @ChisteUniversal: Ese pequeño baile con los pulgares que se hace cuando usted no sabe cómo responder a un texto de alguien. noun punctuation noun punctuation determiner adjective noun adposition determiner noun pronoun pronoun verb conjunction pronoun adverb verb pronoun verb adposition determiner noun adposition pronoun punctuation,0
153,"Niñas de 10 años escribiendo: ""No puedo sacarte de mi cabeza..."" ¿Qué tendrán, piojos? noun adposition number noun verb punctuation punctuation adverb verb verb pronoun adposition determiner noun punctuation punctuation punctuation pronoun verb punctuation noun punctuation",1
154,"No te deseo mal, pero ojala y te compres una galleta Oreo y te salga sin cremita. adverb pronoun verb adverb punctuation conjunction verb conjunction pronoun verb determiner noun noun conjunction pronoun verb adposition noun punctuation",1
155,"— ¿Fumaste marihuana?
— ¡No, papá! Te juro que...
— Idiota, ¡soy tu perro!
— JAJAJA Firulay me asustaste :) punctuation punctuation verb noun punctuation punctuation punctuation adverb punctuation noun punctuation pronoun verb conjunction punctuation punctuation noun punctuation punctuation verb determiner noun punctuation punctuation noun pronoun verb punctuation punctuation",0
156,Yo también confundo aburrimiento con hambre. pronoun adverb verb noun adposition noun punctuation,0
157,Típico: Cargar el móvil cinco minutos antes de salir pensando que servirá para algo. noun punctuation verb determiner noun number adposition verb verb conjunction verb adposition pronoun punctuation,0
158,De quien es esa boquita? de quien son esos ojitos? de quien es ese dedito?...No jodaaa! Esta morgue si es un desastre! adposition pronoun verb determiner noun punctuation adposition pronoun verb determiner noun punctuation adposition pronoun verb determiner noun punctuation punctuation adverb verb punctuation determiner noun conjunction verb determiner noun punctuation,1
159,"-Hija, ¿cuándo voy a conocer a tu novio? -Cuando yo lo conozca mamá punctuation noun punctuation punctuation pronoun verb adposition verb adposition determiner noun punctuation punctuation conjunction pronoun pronoun verb noun",1
160,"—¿Estas llorando? —No, es que soy alérgico a los momentos tristes. punctuation punctuation pronoun verb punctuation punctuation noun punctuation verb conjunction verb adjective adposition determiner noun adjective punctuation",1
161,"Un borracho a una chica muy bustona: -Adiós, tocaya. -¡Usted también se llama Lupe? -No, me llamo Zenón...   determiner noun adposition determiner noun adverb noun punctuation punctuation interjection punctuation noun punctuation punctuation punctuation pronoun adverb pronoun verb noun punctuation punctuation adverb punctuation pronoun verb noun punctuation",1
162,"Viste elegante con  @TBdressClub 

CHAQUETA=&gt;http://t.co/qyTgCEUWbB

ENTRA AQUI=&gt;http://t.co/MENBIUXMnU  

http://t.co/dxybvQT8nE verb adjective adposition punctuation noun noun punctuation punctuation noun punctuation noun noun punctuation punctuation noun punctuation interjection number",0
163,"No pienses tanto, deja que la vida te sorprenda. adverb verb adverb punctuation verb conjunction determiner noun pronoun verb punctuation",0
164,"Si no gritaste ""¡Mamaaaaaaaá, una toallaaaaa!"", nunca te bañaste. conjunction adverb verb punctuation punctuation noun punctuation determiner noun punctuation punctuation punctuation adverb pronoun verb punctuation",0
165,: Los hombres son como las computadoras... difíciles de entender y nunca tienen suficiente memoria.   punctuation determiner noun verb conjunction determiner noun punctuation adjective adposition verb conjunction adverb verb adjective noun punctuation,1
166,"Ese ""mini-infarto"" que te da cuando alguien te dice: ""Tengo que hablar contigo"". determiner punctuation noun punctuation pronoun pronoun verb conjunction pronoun pronoun verb punctuation punctuation verb conjunction verb pronoun punctuation punctuation",0
167,"@WillyrexYT Willy, no te ilusiones xD punctuation noun punctuation adverb pronoun verb noun",0
168,"Antes de hablar, escucha;
Antes de gastar, gana; 
Antes de criticar, espera; 
Antes de abandonar, intenta. adposition verb punctuation verb punctuation adposition verb punctuation verb punctuation adposition verb punctuation verb punctuation adposition verb punctuation verb punctuation",0
169,Causas de la  1.gangman style 2. Ola ke ase? 3.Peter la anguila 4.el pollitos pio 5.harlem shake!!! noun adposition determiner number noun number punctuation noun noun verb punctuation number determiner noun number noun noun number noun punctuation punctuation punctuation,1
170,Mujeres: No es nada sexy usar tacones si caminan como Bambi recién nacido. noun punctuation adverb verb adverb adjective verb noun conjunction verb conjunction noun adverb verb punctuation,1
171,Tipico: Entender un tema de matemática y sentirte Dios noun punctuation verb determiner noun adposition noun conjunction verb pronoun noun,0
172,¿Soy el único que no tiene nada que esconder pero que odia con todas sus fuerzas que le registren el móvil? punctuation verb determiner adjective pronoun adverb verb pronoun pronoun verb conjunction pronoun verb adposition determiner determiner noun pronoun pronoun verb determiner noun punctuation,0
173,Que te pasa wey! Pinche pendejo!  conjunction pronoun verb noun punctuation noun noun punctuation,0
174,RT @KlipXtreme: Salir de tu casa sin el celular  noun punctuation noun punctuation verb adposition determiner noun adposition determiner adjective,0
175,"—Buuuuu!!! —¿Quién anda ahí? —Naaadiieeee —Menos mal, me asusté punctuation noun punctuation punctuation punctuation punctuation punctuation pronoun verb adverb punctuation punctuation noun punctuation noun adjective punctuation pronoun verb",1
176,"-Acabo de dar mi primer beso -Tu mamá no cuenta, jajaja -JAJAJA, pero la tuya sí... punctuation verb adposition verb determiner adjective noun punctuation determiner noun adverb verb punctuation noun punctuation noun punctuation conjunction determiner noun adverb punctuation",1
177,"Un chingo (gangoso) llama a su novia por teléfono y le dice: ""¿A E NO JABES IEN EJJ?"" by @jarmorales  determiner adjective punctuation noun punctuation verb adposition determiner noun adposition noun conjunction pronoun verb punctuation punctuation punctuation adposition noun punctuation punctuation noun punctuation adjective",1
178,Alguien debería decirle a la ardilla de La Era de Hielo que hay otras bellotas pronoun verb verb pronoun adposition determiner noun adposition noun pronoun verb determiner noun,0
179,RT @KlipXtreme:  Decirle a tu mamá que no tienes mucha hambre aunque ya preparó la cena. noun punctuation noun punctuation verb pronoun adposition determiner noun pronoun adverb verb determiner noun conjunction adverb verb determiner noun punctuation,0
180,Enojarse con una persona y tratar mal a diez verb pronoun adposition determiner noun conjunction verb adverb adposition number,0
181,"Si beben, no conduzcan. Ni le manden SMS a sus ex. conjunction verb punctuation adverb verb punctuation conjunction pronoun verb noun adposition determiner noun",1
182,"Nunca es tarde para volver a comenzar, nunca es tarde para ser feliz. BUEN DIA adverb verb noun adposition verb adposition verb punctuation adverb verb adverb adposition verb adjective punctuation noun",0
183,Típico: Te levantas de noche para ir al baño y corres lo mas veloz que puedes para que el fantasma no te alcance noun punctuation pronoun verb adposition noun adposition verb adposition determiner noun conjunction verb determiner conjunction adjective pronoun verb adposition conjunction determiner noun adverb pronoun verb,1
184,"¿Feo? Feo es darle consejos a la persona que te gusta, para que sea feliz con otra persona. punctuation adjective punctuation adjective verb verb pronoun noun adposition determiner noun pronoun pronoun verb punctuation adposition conjunction verb adjective adposition determiner noun punctuation",0
185,"-¿Tú eres virgen mi vida? -No mi amor, perdí mi virginidad, pero aún conservo el empaque donde venia! by @Darialber  punctuation punctuation pronoun verb adjective determiner noun punctuation punctuation adverb determiner noun punctuation verb determiner noun punctuation conjunction adverb verb determiner noun pronoun noun punctuation noun punctuation noun",1
186,"-Mi vida, tenemos que habl... - ¡CORTAMOS! Te gané -Pero amor, te iba a decir que vamos a tener un bebe -Cortamos dije… punctuation determiner noun punctuation verb conjunction noun punctuation punctuation punctuation noun punctuation pronoun verb punctuation conjunction noun punctuation pronoun verb adposition verb conjunction verb adposition verb determiner verb punctuation verb verb punctuation",1
187,"
-Saber que mañana es lunes 
-Tarden 2 horas en responderte
-Te hablen apenas te levantas 
-Caerte en público
-Sentir celos punctuation verb conjunction adverb verb date punctuation verb number adposition verb pronoun punctuation pronoun verb adverb pronoun verb punctuation verb pronoun adposition noun punctuation verb noun",0
188,*Mujeres viendo las amiguitas de su novio en Facebook* —Puta. —Puta. —Puta. —Puta. —Es un amor de niña (la gorda). —Puta. —Puta punctuation noun verb determiner noun adposition determiner noun adposition noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun determiner noun adposition noun punctuation determiner noun punctuation punctuation punctuation noun punctuation punctuation noun,0
189,"La gente fuma y bebe por unos días y se vuelve adicta, yo estoy estudiando desde mi infancia y aún no soy adicto, eso se llama autocontrol. determiner noun verb conjunction verb adposition determiner noun conjunction pronoun verb adjective punctuation pronoun verb verb adposition determiner noun conjunction adverb adverb verb adjective punctuation pronoun pronoun verb noun punctuation",1
190,Típico: tu mamá te regaña y le respondes en la mente. noun punctuation determiner noun pronoun verb conjunction pronoun verb adposition determiner noun punctuation,0
191,-¿Me haces un favor? -¿Me tengo que levantar? -Sí -Entonces no. punctuation punctuation pronoun verb determiner noun punctuation punctuation punctuation pronoun verb conjunction verb punctuation punctuation adverb punctuation adverb adverb punctuation,1
192,"Llega un viejito a la farmacia: Me da tantititita Viagra, por favor. ¿Por qué tan poquita? Nomás pa' mear. verb determiner noun adposition determiner noun punctuation pronoun verb noun noun punctuation adverb punctuation punctuation adposition pronoun adverb pronoun punctuation adverb noun punctuation verb punctuation",1
193,Típico: — ¿Cómo te fue en el colegio? — Bien. — ¿Que hicieron? — Nada. noun punctuation punctuation punctuation pronoun pronoun verb adposition determiner noun punctuation punctuation noun punctuation punctuation punctuation pronoun verb punctuation punctuation noun punctuation,1
194,Como cualquier padre el Papa se retira para poder pasar más tiempo con sus niños.  conjunction determiner noun determiner noun pronoun verb adposition verb verb adverb noun adposition determiner noun punctuation,0
195,"Fui a McDonalds y el cajero me preguntó ""¿Le pongo salsa?"", dije que sí y nos pusimos a bailar mientras la gente aplaudía. Fue precioso. verb adposition noun conjunction determiner noun pronoun verb punctuation punctuation pronoun verb noun punctuation punctuation punctuation verb conjunction pronoun conjunction pronoun verb adposition verb conjunction determiner noun verb punctuation verb adjective punctuation",0
196,"Si tus padres no te dijeron: ""Tu única obligación es estudiar"", fracasaron como padres. conjunction determiner noun adverb pronoun verb punctuation punctuation determiner adjective noun verb verb punctuation punctuation verb conjunction noun punctuation",0
197,"Buscar una canción que escuchaste en algún lado y que te gusto, poniendo en Google la frase que mas te acuerdas. verb determiner noun pronoun verb adposition determiner noun conjunction pronoun pronoun noun punctuation verb adposition noun determiner noun conjunction conjunction pronoun verb punctuation",0
198,"-Oiga, su esposa se cayó del coche 10 km atrás! -¡Oh, gracias a Dios! Creí que me había quedado sordo!  punctuation verb punctuation determiner noun pronoun verb adposition determiner noun number interjection punctuation punctuation punctuation interjection punctuation adposition noun punctuation verb conjunction pronoun verb verb adjective punctuation",1
199,Un hombre dice: Tengo tanta hambre que me comería un helicóptero... Y un marica a su lado: tucutucutucutucutucu  determiner noun verb punctuation verb determiner noun pronoun pronoun verb determiner noun punctuation conjunction determiner noun adposition determiner noun punctuation noun,1
200,No vinimos al mundo para caerle bien a todos. adverb verb adposition determiner noun adposition verb pronoun adverb adposition pronoun punctuation,0
201,"-Mi amor, ¿me veo linda? -Te ves hermosa -No seas mentiroso y abrí los ojos - ¡No quiero! ¡Tengo miedo! :( punctuation determiner noun punctuation punctuation pronoun verb adjective punctuation punctuation pronoun noun adjective punctuation adverb verb adjective conjunction verb determiner noun punctuation punctuation adverb verb punctuation punctuation verb noun punctuation punctuation punctuation",1
202,¿Mariposas? JAJAJAJA yo siento un Harlem Shake cuando te veo. punctuation noun punctuation noun pronoun verb determiner noun pronoun pronoun verb punctuation,1
203,"Típico: Irte a la cama a ""dormir"" y pasar primero una hora imaginando historias. noun punctuation verb pronoun adposition determiner noun adposition punctuation verb punctuation conjunction verb adverb determiner noun verb noun punctuation",0
204,Enamorate de la mujer que haya tenido mas libros entres las piernas que hombres. verb pronoun adposition determiner noun pronoun verb verb conjunction noun verb determiner noun conjunction noun punctuation,0
205,"—¿Jugamos al escondite?
—Sí, pero si te encuentro, te como a besos.
—Vale, si no me encuentras, estoy debajo de la cama. punctuation punctuation verb adposition determiner noun punctuation punctuation noun punctuation conjunction conjunction pronoun verb punctuation pronoun conjunction adposition noun punctuation punctuation noun punctuation conjunction adverb pronoun verb punctuation verb adposition determiner noun punctuation",1
206,Típico: Decirle a un niño que su dibujo es muy lindo y luego preguntar qué es. noun punctuation verb pronoun adposition determiner noun pronoun determiner noun verb adverb adjective conjunction adverb verb pronoun verb punctuation,0
207,"En un examen de religión: -Jaimito, ¿quién murió y después resucito para salvar al mundo? -Gokú adposition determiner noun adposition noun punctuation punctuation noun punctuation punctuation pronoun verb conjunction adverb verb adposition verb adposition determiner noun punctuation punctuation noun",1
208,"Una señora a otra: -Mi hija tuvo un bebé prematuro -¿De veras? -Sí, nació la criatura, y mi hija todavía no se casa  determiner noun adposition pronoun punctuation punctuation determiner noun verb determiner noun adjective punctuation punctuation adposition noun punctuation punctuation adverb punctuation verb determiner noun punctuation conjunction determiner noun adverb adverb pronoun noun",1
209,Esa duda existencial que me potencia a querer saber si macarena le dio alegría a su cuerpo. determiner noun adjective pronoun pronoun verb adposition verb verb conjunction noun pronoun verb noun adposition determiner noun punctuation,0
210,"Amar es una forma de vida, porque sin tu amor yo no estoy vivo. verb verb determiner noun adposition noun punctuation conjunction adposition determiner noun pronoun adverb verb adjective punctuation",0
211,Típico : Morder a las personas para demostrarles cariño. noun punctuation verb adposition determiner noun adposition verb pronoun noun punctuation,0
212,"— Tengo hambre — ¿Y si salimos a comer a la calle? — ¡Va! — Muy bien, tú sacas la mesa y yo los platos — Pero yo pensé que. — ¡LA MESA DIJE! punctuation noun noun punctuation punctuation conjunction conjunction verb adposition verb adposition determiner noun punctuation punctuation punctuation verb punctuation punctuation noun adverb punctuation pronoun verb determiner noun conjunction pronoun determiner noun punctuation noun pronoun verb conjunction punctuation punctuation punctuation noun punctuation",1
213,RT @Ejercitandote: La fuerza no viene de lo que puedes hacer. Viene de la superación de las cosas que una vez pensaste que no podías hacer. noun punctuation noun punctuation determiner noun adverb verb adposition determiner pronoun verb verb punctuation verb adposition determiner noun adposition determiner noun pronoun determiner noun verb conjunction adverb verb verb punctuation,1
214,"Un loco pinta el piso de azul, se lanza y se rompe la cabeza, y otro le dice: - ¿cómo está el agua? -Tirate mas allá que acá hay una piedra determiner adjective noun determiner noun adposition noun punctuation pronoun verb conjunction pronoun verb determiner noun punctuation conjunction pronoun pronoun verb punctuation punctuation punctuation pronoun verb determiner noun punctuation punctuation verb pronoun conjunction adverb conjunction adverb verb determiner noun",1
215,Mi cama es una máquina del tiempo. Me quedo cinco minutos y pasan cinco horas. determiner noun verb determiner noun adposition determiner noun punctuation pronoun verb number conjunction verb number punctuation,0
216,Cosas que odia mi mamá: — Que duerma mucho. — Que duerma poco. — Que coma mucho. — Que coma poco. — Que salga. — Que no salga. noun pronoun verb determiner noun punctuation punctuation noun verb adverb punctuation punctuation noun verb adverb punctuation punctuation noun noun adverb punctuation punctuation noun noun adverb punctuation punctuation noun verb punctuation punctuation noun adverb verb punctuation,0
217,"Levántate, no llores.. Solo di: ""vete a la mierda"" y sonrie. verb pronoun punctuation adverb verb punctuation punctuation adverb verb punctuation punctuation verb pronoun adposition determiner noun punctuation conjunction noun punctuation",0
218,-¡Hijo! ¿Cuántas veces te he dicho que no seas tan exagerado? -Cientos de miles de millones de billones de veces papá. punctuation punctuation noun punctuation punctuation determiner noun pronoun verb verb conjunction adverb verb adverb verb punctuation punctuation noun adposition noun adposition noun adposition noun adposition noun noun punctuation,1
219,"Se que esto no susedera, pero donde @PitufoFilosofon Me llegase a seguir, me daría algo me da un chungo de la emocion. pronoun conjunction pronoun adverb verb punctuation conjunction pronoun punctuation noun verb adposition verb punctuation pronoun verb pronoun pronoun verb determiner noun adposition determiner noun punctuation",0
220,"Llega un cirujano al cielo y al verlo San Pedro le dice: ""Proveedores por la puerta de atrás""   verb determiner noun adposition determiner noun conjunction adposition determiner verb pronoun noun pronoun verb punctuation punctuation noun adposition determiner noun adposition adverb punctuation",1
221,"-Señora, su hijo le saco la lengua al mío. -Bueno, eso son cosas de niños. -Si, pero no podemos parar la hemorragia. punctuation noun punctuation determiner noun pronoun verb determiner noun adposition determiner adjective punctuation punctuation interjection punctuation pronoun verb noun adposition noun punctuation punctuation conjunction punctuation conjunction adverb verb verb determiner noun punctuation",1
222,"-¿Cómo sabes si te gusta un chico? -Siento como cosquillitas, me sonrojo…¿Y tu? -Yo tiro las bragas al techo y si se pegan es que me gusta. punctuation punctuation pronoun verb conjunction pronoun verb determiner noun punctuation punctuation verb conjunction noun punctuation pronoun verb punctuation punctuation conjunction determiner punctuation punctuation pronoun verb determiner noun adposition determiner noun conjunction conjunction pronoun verb verb conjunction pronoun verb punctuation",1
223,RT @LaVidaDeNovios: Procúrate la satisfacción de ver morir tus vicios antes que tu noun punctuation noun punctuation verb pronoun determiner noun adposition verb verb determiner noun adverb conjunction determiner,0
224,Sos el ''Ola'' de mi ''k ase'' noun determiner punctuation noun punctuation adposition determiner punctuation noun verb punctuation,0
225,"-Ma, ¿Soy fea?  -No, tenes todo lo que cualquier hombre quisiera tener.  -¿Enserio?  -Si, tenes bigote, voz gruesa y pelo en pecho. jajaja punctuation noun punctuation punctuation verb adjective punctuation punctuation adverb punctuation noun pronoun determiner pronoun determiner noun verb verb punctuation punctuation punctuation verb punctuation punctuation conjunction punctuation noun noun punctuation noun adjective conjunction noun adposition noun punctuation noun",1
226,"—¿Y tu novio? —Está allá. —¿Es un hombre bomba? —¿Por qué? —Porque estallaJAJAJA AYYY, ESPERA, NO TE VAYAS. NO TENGO AMIGOS. ): punctuation punctuation conjunction determiner noun punctuation punctuation noun adverb punctuation punctuation punctuation verb determiner noun noun punctuation punctuation punctuation adposition pronoun punctuation punctuation noun verb noun punctuation noun punctuation noun punctuation noun punctuation punctuation punctuation",1
227,Stalkeo.. Stalkeo.. Stalke.. Stalk.. Stal.. Sta.. St.. S.. Si.. Sie.. Sien.. Sient.. Siento celos........ ¡SIENTO CELOS! noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation noun punctuation punctuation noun punctuation conjunction punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation verb noun punctuation punctuation noun punctuation,0
228,Desayunar mirando un punto fijo. verb verb determiner noun adjective punctuation,0
229,"Dormir es fácil, lo difícil es levantarse. verb verb adjective punctuation determiner adjective verb verb pronoun punctuation",0
230,"- ¿Andas con alguien? –Si, con frío punctuation punctuation verb adposition pronoun punctuation punctuation noun punctuation adposition noun",1
231,Mirar a tu mejor amigo/a y reír porque sabes lo que está pensando. verb adposition determiner adjective noun punctuation adposition conjunction verb conjunction verb determiner pronoun verb verb punctuation,0
232,"Tan fea que no la llamaban por el celular, la llamaban por la tabla de güija...   adverb adjective conjunction adverb pronoun verb adposition determiner adjective punctuation determiner verb adposition determiner noun adposition noun punctuation",1
233,"—Gringos: Twitter. ... —Latinos: Tuirer. ... —Ingleses: Tuitah. ... —Padres: Tuister, la pagina esa del pajarito. punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation punctuation punctuation noun punctuation noun punctuation pronoun verb determiner adposition determiner noun punctuation",1
234,"-Ya llegue mamá –Es muy tarde, ¿Dónde andabas? –En la casa de Noe - ¿Cuál Noe? –Noe de tu incumbencia JAJAJA ¡NO MAMÁ, CON LA PLANCHA NOOO! punctuation adverb verb noun punctuation noun adverb adverb punctuation punctuation pronoun verb punctuation punctuation noun determiner noun adposition noun punctuation punctuation pronoun noun punctuation punctuation noun adposition determiner noun noun punctuation noun punctuation noun punctuation",1
235,"Amar es darle a alguien el poder de destruirte, pero confiando en que no lo hará. BUEN DIA verb verb verb pronoun adposition pronoun determiner noun adposition verb pronoun punctuation conjunction verb adposition conjunction adverb pronoun verb punctuation noun",0
236,¿Acaso hemos olvidado el verdadero significado de la Navidad? Tu sabes... el nacimiento de Santa. -Bart Simpson  punctuation adverb verb verb determiner adjective noun adposition determiner noun punctuation determiner verb punctuation determiner noun adposition noun punctuation punctuation noun,0
237,"El ""me caes mal"" a primera vista, si existe determiner punctuation pronoun verb adverb punctuation adposition adjective noun punctuation conjunction verb",0
238,Típico: Siempre te despiertas con mas sueño. noun punctuation adverb pronoun adjective adposition conjunction noun punctuation,0
239,"No intentes ser diferente para agradarle a alguien, pronto llegará alguien a quien le agrades por ser tú. BUEN DIA adverb verb verb adjective adposition verb pronoun adposition pronoun punctuation adverb verb pronoun adposition pronoun pronoun verb adposition verb pronoun punctuation noun",0
240,"En halloween me voy a disfrazar de ""Tenemos que hablar"". ¡Eso sí que da miedo! adposition noun pronoun verb adposition verb adposition punctuation verb conjunction verb punctuation punctuation punctuation pronoun pronoun pronoun verb noun punctuation",0
241,Tengo un nudo en la garganta. (Un ahorcado)    verb determiner noun adposition determiner noun punctuation punctuation determiner noun punctuation,1
242,"Típico: Cuando el maestro dice formen grupos de 3 nunca falta el que dice ""profee ¿Se puede de 4?"" noun punctuation conjunction determiner noun verb verb noun adposition number adverb verb determiner pronoun verb punctuation verb punctuation pronoun verb adposition number punctuation punctuation",0
243,RT @ceramicascaribe: Si tienes chamos es mejor usar pinturas lavables en caso de que se despierten un día sintiéndose muy creativos … noun punctuation verb punctuation conjunction verb noun verb adjective verb noun adjective adposition conjunction pronoun verb determiner noun verb pronoun adverb adjective punctuation,0
244,"Hacernos nudos, para despues desnudarnos. verb pronoun adjective punctuation adposition adverb verb pronoun punctuation",1
245,"Papá, ya tengo NOVIA! —Ese es mi HIJO, igualito a su padre! Papá, ya tengo NOVIO! —oye hija, primero concéntrate en tus estudios noun punctuation adverb verb noun punctuation punctuation noun verb determiner noun punctuation noun adposition determiner noun punctuation noun punctuation adverb verb noun punctuation punctuation verb noun punctuation adverb verb pronoun adposition determiner noun",0
246,"Ver una película de guerras y pensar: 'Yo si estoy ahí me hago el muerto"". verb determiner noun adposition noun conjunction verb punctuation punctuation pronoun conjunction verb adverb pronoun verb determiner verb punctuation punctuation",1
247,"—¿Te pusieron brackets? —Noooo, me comí un Transformer y me quedaron las miga entre los dientes. punctuation punctuation pronoun verb noun punctuation punctuation noun punctuation pronoun verb determiner noun conjunction pronoun verb determiner noun adposition determiner noun punctuation",1
248,"La pareja perfecta no es la que nunca tiene problemas, sino la que a pesar de ellos siempre están juntos. determiner noun adjective adverb verb determiner pronoun adverb verb noun punctuation conjunction determiner pronoun adposition pronoun adverb verb adjective punctuation",0
249,"-Doctor, ¿qué puedo hacer para que mi hijo no se orine en la cama? -Que duerma en el baño punctuation noun punctuation punctuation pronoun verb verb adposition conjunction determiner noun adverb pronoun verb adposition determiner noun punctuation punctuation pronoun verb adposition determiner noun",1
250,Te voy a dar dos medallas : Una por idiota y otra por si la pierdes. pronoun verb adposition verb number noun punctuation determiner adposition noun conjunction pronoun adposition conjunction pronoun verb punctuation,1
251,"No me explico como engordo, si voy al gimnasio todos los lunes de la semana que viene. adverb pronoun verb conjunction verb punctuation conjunction verb adposition determiner noun determiner determiner date adposition determiner noun pronoun verb punctuation",1
252,"Nunca subestimes el poder de intuición de una mujer, reconocen el juego incluso antes de jugar. adverb verb determiner noun adposition noun adposition determiner noun punctuation verb determiner noun adverb adposition verb punctuation",0
253, Amiguis Vamonos de shopping (se llevan todo el almacén).. 15 minuticos mi amor (En el idioma de la mujer son 30 noun adposition noun punctuation pronoun verb determiner determiner noun punctuation punctuation punctuation number determiner noun punctuation adposition determiner noun adposition determiner noun verb number,1
254,"Las piernas son las mejores amigas de una chica, pero las amigas deben separarse para que la chica se divierta determiner noun verb determiner adjective noun adposition determiner noun punctuation conjunction determiner noun verb verb pronoun adposition conjunction determiner noun pronoun verb",1
255,-Me da un pollo a la Vaticano por favor - ¿Y como es eso? -Sin papa JAJAJA -Jajaja ¡te irás al infierno! - :( punctuation pronoun verb determiner noun adposition determiner noun adverb punctuation punctuation conjunction conjunction verb pronoun punctuation punctuation adposition noun noun punctuation noun punctuation pronoun verb adposition determiner noun punctuation punctuation punctuation punctuation,1
256, Que orgullo!! Ser colombiano! Y tener representantes como el! Gracias dios por consedernos este triunfo. conjunction noun punctuation punctuation verb adjective punctuation conjunction verb noun conjunction determiner punctuation noun noun adposition adjective determiner noun punctuation,0
257,"KALIMBA sí que tiene suerte... ¡Se ganó dos ""AUTOS"" en una semana!   noun adverb conjunction verb noun punctuation punctuation pronoun verb number punctuation noun punctuation adposition determiner noun punctuation",0
258,"}Detrás de un ""Yo te aviso"" existe un ""No voy a ir"". punctuation noun determiner punctuation pronoun pronoun noun punctuation verb determiner punctuation adverb verb adposition verb punctuation punctuation",0
