,text,category
707,No le compartas de tu pizza a alguien que no piensa engordar contigo. adverb pronoun verb adposition determiner noun adposition pronoun pronoun adverb verb verb pronoun punctuation,1
708,¿Cuál es su talento? Dormir. punctuation punctuation pronoun verb determiner noun punctuation punctuation noun punctuation,1
709,Salir a vacaciones es convertirte en el esclavo del aseo de tu madre. verb adposition noun verb verb pronoun adposition determiner noun adposition determiner noun adposition determiner noun punctuation,1
710,"No te deseo mal, pero ojala y te compres una galleta Oreo y te salga sin cremita. adverb pronoun verb adverb punctuation conjunction verb conjunction pronoun verb determiner noun noun conjunction pronoun verb adposition noun punctuation",1
711,Alguien juega Wild Ones? (Tengo un sorteo) pronoun verb noun punctuation punctuation verb determiner noun punctuation,0
712,"— ¿Fumaste marihuana?
— ¡No, papá! Te juro que...
— Idiota, ¡soy tu perro!
— JAJAJA Firulay me asustaste :) punctuation punctuation verb noun punctuation punctuation punctuation adverb punctuation noun punctuation pronoun verb conjunction punctuation punctuation noun punctuation punctuation verb determiner noun punctuation punctuation noun pronoun verb punctuation punctuation",0
713,No hay peor decepción que te mientan cuando ya sabes la verdad. adverb verb adjective noun pronoun pronoun verb conjunction adverb verb determiner noun punctuation,0
714,Los borrachos son como los gatos siempre regresan a casa y nadie sabe como. determiner noun verb conjunction determiner noun adverb verb adposition noun conjunction pronoun verb conjunction punctuation,1
715,"2 palabras 9 letras 1 mentira universal ""Estoy bien."" number noun number noun number noun adjective punctuation verb adverb punctuation punctuation",0
716,"“¡Lo haces bien rico mamita!” -Lalito, 10 años, su mamá le preparó su chocolate... ¿qué pensaron? punctuation punctuation determiner noun adverb adjective noun punctuation punctuation punctuation noun punctuation number noun punctuation determiner noun pronoun verb determiner noun punctuation punctuation pronoun verb punctuation",1
717,"-Doctor ¿como salió la operación? -Señora, la operación fue un éxito, ojalá nos salga así la autopsia! by @Cristhian83  punctuation noun punctuation conjunction verb determiner noun punctuation punctuation noun punctuation determiner noun verb determiner noun punctuation interjection pronoun verb adverb determiner noun punctuation noun punctuation number",1
718, ''Sigamen los buenos!'' punctuation noun determiner adjective punctuation punctuation,0
719,De quien es esa boquita? de quien son esos ojitos? de quien es ese dedito?...No jodaaa! Esta morgue si es un desastre! adposition pronoun verb determiner noun punctuation adposition pronoun verb determiner noun punctuation adposition pronoun verb determiner noun punctuation punctuation adverb verb punctuation determiner noun conjunction verb determiner noun punctuation,1
720,Eres la persona correcta para hacer lo incorrecto. verb determiner noun adjective adposition verb determiner adjective punctuation,1
721,"Dios creo a todas las personas diferentes, pero llego a China y ya cansado dijo: Uff neeh mejor copiar y pegar. interjection verb adposition determiner determiner noun adjective punctuation conjunction verb adposition noun conjunction adverb verb verb punctuation noun interjection adjective verb conjunction verb punctuation",1
722,"-Papi, cómo se hacen los niños? -Mira Jaimito, papá pone una semillita en mamá -Ah, ya entendí, ¿y se la empuja con el pito? punctuation noun punctuation pronoun pronoun verb determiner noun punctuation punctuation noun punctuation noun verb determiner noun adposition noun punctuation interjection punctuation adverb verb punctuation punctuation conjunction pronoun pronoun verb adposition determiner noun punctuation",1
723,"El profe a Pepito:
 
— ¿Cómo suena la M con la A?
— MA
— Muy bien Pepito, ¿y con una tilde?
— MATILDE! determiner noun adposition noun punctuation punctuation punctuation pronoun verb determiner noun adposition determiner noun punctuation punctuation noun punctuation noun conjunction noun punctuation punctuation conjunction adposition determiner noun punctuation punctuation noun punctuation",1
724,"Si tu ex te dice: ¡Nunca encontrarás a alguien como yo! Contéstale: ¡ESA ES LA IDEA, COÑO DE TU MADRE!  conjunction determiner adjective pronoun verb punctuation punctuation adverb verb adposition pronoun conjunction pronoun punctuation verb pronoun punctuation punctuation noun punctuation noun punctuation",1
725,Gracias al celular por estar en esos momentos que no quieres saludar a esas personas que no te caen bien. adposition determiner adjective adposition verb adposition determiner noun pronoun adverb verb verb adposition determiner noun pronoun adverb pronoun verb adverb punctuation,0
726,"—¿Estas llorando? —No, es que soy alérgico a los momentos tristes. punctuation punctuation pronoun verb punctuation punctuation noun punctuation verb conjunction verb adjective adposition determiner noun adjective punctuation",1
727,"Un borracho a una chica muy bustona: -Adiós, tocaya. -¡Usted también se llama Lupe? -No, me llamo Zenón...   determiner noun adposition determiner noun adverb noun punctuation punctuation interjection punctuation noun punctuation punctuation punctuation pronoun adverb pronoun verb noun punctuation punctuation adverb punctuation pronoun verb noun punctuation",1
728,Típico : siempre te fijas en quien no se fija en ti. noun punctuation adverb pronoun adjective adposition pronoun adverb pronoun verb adposition pronoun punctuation,0
729,"Viste elegante con  @TBdressClub 

CHAQUETA=&gt;http://t.co/qyTgCEUWbB

ENTRA AQUI=&gt;http://t.co/MENBIUXMnU  

http://t.co/dxybvQT8nE verb adjective adposition punctuation noun noun punctuation punctuation noun punctuation noun noun punctuation punctuation noun punctuation interjection number",0
730,"No pienses tanto, deja que la vida te sorprenda. adverb verb adverb punctuation verb conjunction determiner noun pronoun verb punctuation",0
731,"Decir ""ya fue"" y saber perfectamente que no fue un carajo. verb punctuation adverb verb punctuation conjunction verb adverb conjunction adverb verb determiner noun punctuation",0
732,Típico: Sentir presencias paranormales en tu casa únicamente cuando estás solo. noun punctuation verb noun adjective adposition determiner noun adverb conjunction verb adjective punctuation,1
733,Besos en el cuello = Adiós autocontrol. noun adposition determiner noun punctuation noun noun punctuation,0
734,Típico: Morder a las personas para demostrarles cariño. noun punctuation verb adposition determiner noun adposition verb pronoun noun punctuation,0
735,Un  para nosotras las mujeres que tenemos el don de enamorarnos del más imbécil. determiner adposition pronoun determiner noun pronoun verb determiner noun adposition verb pronoun adposition determiner adverb adjective punctuation,0
736,RT @CausandoRisas: Todos somos valientes hasta que la cucaracha vuela. noun punctuation noun punctuation pronoun verb adjective adposition conjunction determiner noun verb punctuation,0
737,"Los 5 consejos para tener el mejor sexo son: pulgar, índice, corazón, anular y meñique... by @alexazo  determiner number noun adposition verb determiner adjective noun verb punctuation adjective punctuation noun punctuation noun punctuation adjective conjunction adjective punctuation noun punctuation noun",1
738,"Si no gritaste ""¡Mamaaaaaaaá, una toallaaaaa!"", nunca te bañaste. conjunction adverb verb punctuation punctuation noun punctuation determiner noun punctuation punctuation punctuation adverb pronoun verb punctuation",0
739,"No son nuestras debilidades lo que nos muestra lo que somos, sino nuestras decisiones. BUEN DIA adverb verb determiner noun determiner pronoun pronoun verb determiner pronoun verb punctuation conjunction determiner noun punctuation noun",0
740,Mejor amiga + Yo = Locura total. adverb verb noun punctuation noun adjective punctuation,0
741,: Los hombres son como las computadoras... difíciles de entender y nunca tienen suficiente memoria.   punctuation determiner noun verb conjunction determiner noun punctuation adjective adposition verb conjunction adverb verb adjective noun punctuation,1
742,Entrar a la ducha y salir con un plan detallado de como solucionar todos tus problemas. verb adposition determiner noun conjunction verb adposition determiner noun verb adposition conjunction verb determiner determiner noun punctuation,0
743,"-Jefe, usted es como una nube -¿Una nube? ¿Por qué? -Porque cuando se va tenemos un maravilloso día!   punctuation noun punctuation pronoun verb conjunction determiner noun punctuation punctuation determiner noun punctuation punctuation adposition pronoun punctuation punctuation conjunction conjunction pronoun verb verb determiner adjective noun punctuation",0
744,Típico: Tener una silla en tu cuarto con la única función de acumular ropa. noun punctuation verb determiner noun adposition determiner noun adposition determiner adjective noun adposition verb noun punctuation,0
745,"Ese ""mini-infarto"" que te da cuando alguien te dice: ""Tengo que hablar contigo"". determiner punctuation noun punctuation pronoun pronoun verb conjunction pronoun pronoun verb punctuation punctuation verb conjunction verb pronoun punctuation punctuation",1
746,"@WillyrexYT Willy, no te ilusiones xD punctuation noun punctuation adverb pronoun verb noun",0
747,"— Miley Cyrus, ¿qué opinas de la economía mundial? — :P — ¿Y de las guerras? — :P — ¿De la pobreza en África? — :P — ¿ 2 x 2 ? — :P punctuation noun punctuation punctuation pronoun verb adposition determiner noun adjective punctuation punctuation punctuation noun punctuation punctuation conjunction adposition determiner noun punctuation punctuation punctuation noun punctuation punctuation adposition determiner noun adposition noun punctuation punctuation punctuation noun punctuation punctuation number noun number punctuation punctuation punctuation noun",1
748,RT @KlipXtreme: Odiar las alturas pero montarte en todas las montañas rusas con tus amigos porque la vida solo es una  noun punctuation noun punctuation verb determiner noun conjunction verb pronoun adposition determiner determiner noun adjective adposition determiner noun conjunction determiner noun adjective verb determiner,0
749,"Sonríe, nadie necesita saber que no estás bien. verb punctuation pronoun verb verb conjunction adverb verb adverb punctuation",0
750,Típico: Tener todo el tiempo del mundo y terminar haciendo todo a última hora noun punctuation verb determiner determiner noun adposition determiner noun conjunction verb verb pronoun adposition adjective noun,0
751,¿Qué le dijo el papel higiénico a Batman? Soy el único que conoce tu Baticueva! punctuation pronoun pronoun verb determiner noun adjective adposition noun punctuation verb determiner adjective pronoun verb determiner noun punctuation,1
752,"Los amigos de verdad son aquellos que te ven llorando y te preguntan: ""¿A quién hay que matar?"" determiner noun adposition noun verb pronoun pronoun pronoun verb verb conjunction pronoun verb punctuation punctuation punctuation adposition pronoun verb conjunction verb punctuation punctuation",0
753,Típico: mirar el reloj tres veces y no saber que hora es noun punctuation verb determiner noun number noun conjunction adverb verb conjunction noun verb,1
754,"Antes de hablar, escucha;
Antes de gastar, gana; 
Antes de criticar, espera; 
Antes de abandonar, intenta. adposition verb punctuation verb punctuation adposition verb punctuation verb punctuation adposition verb punctuation verb punctuation adposition verb punctuation verb punctuation",0
755,"-Doctor, cuando me levanto estoy mareado, pero media hora después ya estoy bien -Pues levántese media hora más tarde!  punctuation noun punctuation conjunction pronoun verb verb verb punctuation conjunction adjective noun adverb adverb verb adverb punctuation conjunction verb pronoun adjective noun adverb adverb punctuation",1
756,"""Lo mejor de dormir contigo, es que eres lo primero que veo por la mañana"" —Yo, hablándole a mi celular. punctuation determiner adjective adposition verb pronoun punctuation verb conjunction verb determiner adjective pronoun verb adposition determiner noun punctuation punctuation noun punctuation verb pronoun adposition determiner adjective punctuation",1
757,"Sr. Lopez, la mancha en su pene no era gangrena, sino lápiz labial. Lamentamos la amputación...  noun punctuation determiner noun adposition determiner noun adverb verb noun punctuation conjunction noun adjective punctuation verb determiner noun punctuation",1
758,"Osea, Traen a el papa de Oscar y no a la de Mateo? Señorita laura: Que entre el desgraciado de RCN!!! noun punctuation noun adposition determiner noun adposition noun conjunction adverb adposition determiner adposition noun punctuation noun noun punctuation conjunction adposition determiner noun adposition noun punctuation punctuation punctuation",1
759,-¡Policía! Dos chicas se están peleando por mí -¿Y cuál es el problema? -Es que va ganando la gorda! punctuation punctuation noun punctuation number noun pronoun verb verb adposition pronoun punctuation punctuation conjunction pronoun verb determiner noun punctuation punctuation verb conjunction verb verb determiner noun punctuation,1
760,Causas de la  1.gangman style 2. Ola ke ase? 3.Peter la anguila 4.el pollitos pio 5.harlem shake!!! noun adposition determiner number noun number punctuation noun noun verb punctuation number determiner noun number noun noun number noun punctuation punctuation punctuation,1
761,"Era un cocinero tan feo, pero tan feo, que hacía llorar a las cebollas...    verb determiner noun adverb adjective punctuation conjunction adverb adjective punctuation pronoun verb verb adposition determiner noun punctuation",1
762,Tipico: Entender un tema de matemática y sentirte Dios noun punctuation verb determiner noun adposition noun conjunction verb pronoun noun,0
763,        ,0
764,¿Soy el único que no tiene nada que esconder pero que odia con todas sus fuerzas que le registren el móvil? punctuation verb determiner adjective pronoun adverb verb pronoun pronoun verb conjunction pronoun verb adposition determiner determiner noun pronoun pronoun verb determiner noun punctuation,0
765,"No es tuitear, es sacar todo lo que traes dentro. adverb verb verb punctuation verb verb determiner determiner pronoun verb adverb punctuation",0
766,"—Bienvenida a McDonalds, ¿qué le doy? 
—¡Vergüenza! 
—¡Ya mamá, estoy trabajando! 
—Uy, perdóneme ""señor licenciado en diseño gráfico"". punctuation noun adposition noun punctuation punctuation pronoun pronoun verb punctuation punctuation punctuation noun punctuation punctuation punctuation adverb noun punctuation verb verb punctuation punctuation noun punctuation verb pronoun punctuation noun verb adposition noun adjective punctuation punctuation",1
767,Hay besos que duran poco pero se sienten toda la vida. verb noun pronoun verb adverb conjunction pronoun verb determiner determiner noun punctuation,0
768,Yo parezco normal hasta que entro en confianza. pronoun verb adjective adposition pronoun verb adposition noun punctuation,0
769,RT @KlipXtreme: Salir de tu casa sin el celular  noun punctuation noun punctuation verb adposition determiner noun adposition determiner adjective,0
770,"Usar ""OK"" para abreviar infinitas manifestaciones de enfado y celos. verb punctuation adjective punctuation adposition verb adjective noun adposition noun conjunction noun punctuation",0
771," Barny es un dinosaurio alcohólico y demente, Fuma marihuana y Viola niños inocentes. noun verb determiner noun adjective conjunction adjective punctuation noun noun conjunction noun noun adjective punctuation",1
772,"—Buuuuu!!! —¿Quién anda ahí? —Naaadiieeee —Menos mal, me asusté punctuation noun punctuation punctuation punctuation punctuation punctuation pronoun verb adverb punctuation punctuation noun punctuation noun adjective punctuation pronoun verb",1
773,"-Acabo de dar mi primer beso -Tu mamá no cuenta, jajaja -JAJAJA, pero la tuya sí... punctuation verb adposition verb determiner adjective noun punctuation determiner noun adverb verb punctuation noun punctuation noun punctuation conjunction determiner noun adverb punctuation",1
774,"Típico : Estar en Paint ,querer pintar con el balde una parte de tu dibujo y que te rellene todo y te arruine la obra de arte. noun punctuation verb adposition noun punctuation verb verb adposition determiner noun determiner noun adposition determiner noun conjunction conjunction pronoun verb pronoun conjunction pronoun verb determiner noun adposition noun punctuation",0
775,"—¿Cuánto es 2+1? —Yo que sé, estoy de vacaciones :) punctuation punctuation pronoun verb punctuation punctuation noun pronoun verb punctuation verb adposition noun punctuation punctuation",0
776,"Extraño el: ""Hagan un dibujo de lo que hicieron en vacaciones."" :( verb determiner punctuation punctuation verb determiner noun adposition determiner pronoun verb adposition noun punctuation punctuation punctuation punctuation",0
777,"@PitufoFilosofon A veces, el grito más fuerte de una mujer es el silencio. punctuation noun noun punctuation determiner noun adverb adjective adposition determiner noun verb determiner noun punctuation",0
778,"-¿Me das 40 condones? -...34, 35. Lo siento señor, sólo quedan 35 -Ya me arruinaste la noche! pero dámelos igual. punctuation punctuation pronoun verb number noun punctuation number punctuation number punctuation pronoun verb noun punctuation adverb verb number punctuation adverb pronoun verb determiner noun punctuation conjunction verb pronoun pronoun adverb punctuation",1
779,"Un chingo (gangoso) llama a su novia por teléfono y le dice: ""¿A E NO JABES IEN EJJ?"" by @jarmorales  determiner adjective punctuation noun punctuation verb adposition determiner noun adposition noun conjunction pronoun verb punctuation punctuation punctuation adposition noun punctuation punctuation noun punctuation adjective",1
780,Alguien debería decirle a la ardilla de La Era de Hielo que hay otras bellotas pronoun verb verb pronoun adposition determiner noun adposition noun pronoun verb determiner noun,0
781,RT @MichelPesquera: La persona que tiene confianza en sí misma gana la confianza de los demás. noun punctuation noun punctuation determiner noun pronoun verb noun adposition pronoun adjective verb determiner noun adposition determiner pronoun punctuation,0
782,RT @KlipXtreme:  Decirle a tu mamá que no tienes mucha hambre aunque ya preparó la cena. noun punctuation noun punctuation verb pronoun adposition determiner noun pronoun adverb verb determiner noun conjunction adverb verb determiner noun punctuation,0
783,Ambulancias del GTA que para salvar a una persona atropellan a 180. noun conjunction adposition verb adposition determiner noun verb adposition number punctuation,1
784,"Ser mujer es una tarea terriblemente difícil, ya que consiste principalmente de tratar con los hombres. -Joseph Conrad  verb noun verb determiner noun adverb adjective punctuation conjunction verb adverb adposition verb adposition determiner noun punctuation punctuation noun",0
785,Típico: todos tenemos un amigo que come como cerdo y no engorda. noun punctuation pronoun verb determiner noun pronoun verb conjunction noun conjunction adverb verb punctuation,0
786,Me cae mal la gente a la que le cae bien la gente que a mi me cae mal. pronoun verb adverb determiner noun adposition determiner pronoun pronoun verb adverb determiner noun pronoun adposition determiner pronoun verb adverb punctuation,0
787,Enojarse con una persona y tratar mal a diez verb pronoun adposition determiner noun conjunction verb adverb adposition number,0
788,"Una vez Superman necesitaba comprarse Superfume y pues nada, fue al supermercado. determiner noun noun verb verb pronoun noun conjunction conjunction pronoun punctuation verb adposition determiner noun punctuation",1
789,"Corre el rumor de que para mañana, habrá un ""Aló Presidente"" con ""mensajes escritos"" de . ¿Quién será la médium? verb determiner noun adposition conjunction adposition adverb punctuation verb determiner punctuation interjection noun punctuation adposition punctuation noun verb punctuation adposition punctuation punctuation pronoun verb determiner noun punctuation",0
790, Famosos estarian vendiendo AVON empezando por Linda palma noun verb verb noun verb adposition noun verb,1
791,"Si beben, no conduzcan. Ni le manden SMS a sus ex. conjunction verb punctuation adverb verb punctuation conjunction pronoun verb noun adposition determiner noun",1
792,"¿Esperar por ti JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JA JÁ ok, pero no tardes. punctuation verb adposition pronoun noun adjective punctuation conjunction adverb noun punctuation",0
793,"Nunca es tarde para volver a comenzar, nunca es tarde para ser feliz. BUEN DIA adverb verb noun adposition verb adposition verb punctuation adverb verb adverb adposition verb adjective punctuation noun",0
794, : Esperar a que ellos nos hablen primero. punctuation verb adposition conjunction pronoun pronoun verb adverb punctuation,0
795,"-Mi mujer me ha dejado. -Lo siento, debe ser duro que te deje tu mujer, verdad? -¿Duro? Fue casi imposible! punctuation determiner noun pronoun verb verb punctuation punctuation pronoun verb punctuation verb verb adjective conjunction pronoun verb determiner noun punctuation noun punctuation punctuation punctuation adjective punctuation verb adverb adjective punctuation",1
796,"—Amiga ésta semana bajé dos kilos.

—Woow ¿hiciste dieta?

—No, me desmaquillé. punctuation noun pronoun noun verb number noun punctuation punctuation noun punctuation verb noun punctuation punctuation noun punctuation pronoun verb punctuation",1
797,"LEY DE VIDA: Sí no le das importancia, mas te busca. noun punctuation adverb adverb pronoun verb noun punctuation conjunction pronoun verb punctuation",0
798,Típico: Te levantas de noche para ir al baño y corres lo mas veloz que puedes para que el fantasma no te alcance noun punctuation pronoun verb adposition noun adposition verb adposition determiner noun conjunction verb determiner conjunction adjective pronoun verb adposition conjunction determiner noun adverb pronoun verb,1
799,Típico: saludar a un perro en la calle y que te siga todo el camino noun punctuation verb adposition determiner noun adposition determiner noun conjunction conjunction pronoun verb determiner determiner noun,0
800,- ¡Viva la buena ortografía! - ¡BIBA! punctuation punctuation verb determiner adjective noun punctuation punctuation punctuation noun punctuation,1
801,"""Tengo hambre"" — Yo a cada rato. punctuation verb noun punctuation punctuation noun adverb punctuation",1
802,"¿Feo? Feo es darle consejos a la persona que te gusta, para que sea feliz con otra persona. punctuation adjective punctuation adjective verb verb pronoun noun adposition determiner noun pronoun pronoun verb punctuation adposition conjunction verb adjective adposition determiner noun punctuation",0
803,"— ¡CUIDADO CON EL BESOOOO!
— ¿Cuál be... punctuation punctuation noun punctuation punctuation punctuation determiner noun punctuation",1
804,"—¿Estás llorando? —No imbécil, me estoy riendo al revés. punctuation punctuation verb verb punctuation punctuation noun adjective punctuation pronoun verb verb adposition determiner noun punctuation",0
805,"No son celos, son mariposas encabronadas. adverb verb noun punctuation verb noun verb punctuation",0
806,RT @DeboRecordarQue: El amor a la libertad se halla arraigado por naturaleza en el pecho de todos los hombres. noun punctuation noun punctuation determiner noun adposition determiner noun pronoun verb verb adposition noun adposition determiner noun adposition determiner determiner noun punctuation,0
807,Madurar es de frutas... yo soy un bizcocho verb verb adposition noun punctuation pronoun verb determiner noun,1
808,"RT @SonBebidas: Los misteriosos vinos suizos:
estos vinos poseen una gran calidad y ofrecen maravillosas notas al paladar. noun punctuation noun punctuation determiner adjective noun adjective punctuation determiner noun verb determiner adjective noun conjunction verb adjective noun adposition determiner noun punctuation",0
809,Despertar temprano y odiar a todo ser humano que te hable. verb adverb conjunction verb adposition determiner noun adjective pronoun pronoun verb punctuation,0
810,Típico: Tus amigos siempre te hacen quedar mal con la persona que te gusta. noun punctuation determiner noun adverb pronoun verb verb adverb adposition determiner noun pronoun pronoun verb punctuation,1
811,¿En qué se parecen las mujeres a las matemáticas? En que no cualquier idiota las entiende.  punctuation adposition pronoun pronoun verb determiner noun adposition determiner noun punctuation adposition conjunction adverb determiner noun pronoun verb punctuation,0
812,Estudiar en voz alta para crear una falsa sensación de aprendizaje verb adposition noun adjective adposition verb determiner adjective noun adposition noun,1
813,"El Papa lo tiene pero no lo usa, Bush lo tiene corto y Schwartzenegger lo tiene muy largo, ¿que es? !El apellido!  determiner noun pronoun verb conjunction adverb pronoun verb punctuation noun pronoun verb adjective conjunction noun pronoun verb adverb adjective punctuation punctuation pronoun verb punctuation punctuation determiner noun punctuation",1
814,¿En qué se parecen las nalgas a las cantinas? En que de las dos salen pedos. punctuation adposition pronoun pronoun verb determiner noun adposition determiner noun punctuation adposition conjunction adposition determiner number verb noun punctuation,1
815,"-¿Tú eres virgen mi vida? -No mi amor, perdí mi virginidad, pero aún conservo el empaque donde venia! by @Darialber  punctuation punctuation pronoun verb adjective determiner noun punctuation punctuation adverb determiner noun punctuation verb determiner noun punctuation conjunction adverb verb determiner noun pronoun noun punctuation noun punctuation noun",1
816,"-Mi vida, tenemos que habl... - ¡CORTAMOS! Te gané -Pero amor, te iba a decir que vamos a tener un bebe -Cortamos dije… punctuation determiner noun punctuation verb conjunction noun punctuation punctuation punctuation noun punctuation pronoun verb punctuation conjunction noun punctuation pronoun verb adposition verb conjunction verb adposition verb determiner verb punctuation verb verb punctuation",1
817,"-Amor, ¿me veo gorda con este vestido? -No, para nada... A ver, roda para acá... punctuation noun punctuation punctuation pronoun verb adjective adposition determiner noun punctuation punctuation adverb punctuation adposition pronoun punctuation adposition verb punctuation noun adposition adverb punctuation",1
818,Creo que quiero más a la siesta que a muchos de mis parientes. verb conjunction verb adverb adposition determiner noun pronoun adposition pronoun adposition determiner noun punctuation,1
819,"RT @dondealfredo:  — ¡Hijo, hueles a vodka! — ¡En lo Absolut! noun punctuation noun punctuation punctuation punctuation noun punctuation verb adposition noun punctuation punctuation punctuation adposition determiner noun punctuation",1
820,"¿Fumaste marihuana? ¡No papá! Te juro que.... —Idiota, soy tu perro. —Jajajá. ¡Firulay, me asustaste! O_O punctuation verb noun punctuation punctuation adverb noun punctuation pronoun verb conjunction punctuation punctuation noun punctuation verb determiner noun punctuation punctuation noun punctuation punctuation noun punctuation pronoun verb punctuation noun",0
821,¿Por qué Cupido usa pañales?... Por que generalmente la caga... punctuation adposition pronoun noun verb noun punctuation punctuation adposition conjunction adverb pronoun verb punctuation,1
822,"RT @DeboRecordarles: Cuanto más pequeño es el corazón, más odio alberga noun punctuation noun punctuation adverb adverb adjective verb determiner noun punctuation adverb noun verb",0
823,Típico : Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar. noun punctuation verb verb adposition noun conjunction verb noun adposition noun adposition conjunction determiner noun pronoun verb verb punctuation,0
824,"- ¿Cómo te llamas? -Algunos me dicen Teo y otros me dicen Doro -Ah entonces, ¿Te llamas Teodoro? -No, mi nombre es Doroteo punctuation punctuation pronoun pronoun noun punctuation punctuation pronoun pronoun verb noun conjunction pronoun pronoun verb noun punctuation interjection adverb punctuation punctuation pronoun verb noun punctuation punctuation adverb punctuation determiner noun verb noun",1
825,"
-Saber que mañana es lunes 
-Tarden 2 horas en responderte
-Te hablen apenas te levantas 
-Caerte en público
-Sentir celos punctuation verb conjunction adverb verb date punctuation verb number adposition verb pronoun punctuation pronoun verb adverb pronoun verb punctuation verb pronoun adposition noun punctuation verb noun",0
826,"No se engañen, lo único que se va y luego regresa, es el hambre. adverb pronoun verb punctuation determiner adjective pronoun pronoun verb conjunction adverb verb punctuation verb determiner noun punctuation",1
827,Llega el pequeño elefantito donde la mamá y ella le pregunta: -¿Estás bravo? -No... -¿Entonces por qué tienes esa trompa?  verb determiner adjective noun pronoun determiner noun conjunction pronoun pronoun verb punctuation punctuation punctuation verb adjective punctuation punctuation adverb punctuation punctuation punctuation adverb adposition pronoun verb determiner noun punctuation,1
828,*Mujeres viendo las amiguitas de su novio en Facebook* —Puta. —Puta. —Puta. —Puta. —Es un amor de niña (la gorda). —Puta. —Puta punctuation noun verb determiner noun adposition determiner noun adposition noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun punctuation punctuation noun determiner noun adposition noun punctuation determiner noun punctuation punctuation punctuation noun punctuation punctuation noun,1
829,"La gente fuma y bebe por unos días y se vuelve adicta, yo estoy estudiando desde mi infancia y aún no soy adicto, eso se llama autocontrol. determiner noun verb conjunction verb adposition determiner noun conjunction pronoun verb adjective punctuation pronoun verb verb adposition determiner noun conjunction adverb adverb verb adjective punctuation pronoun pronoun verb noun punctuation",1
830,—Papá ¿qué hace una vaca en la calle? —No sé. —Vacaminando. JAJAJAJAJÁ. —Hijo... —¿Qué? —Pásame el cinturón. punctuation noun punctuation pronoun verb determiner noun adposition determiner noun punctuation punctuation noun verb punctuation punctuation noun punctuation noun punctuation punctuation noun punctuation punctuation punctuation pronoun punctuation punctuation noun determiner noun punctuation,1
831,"Tú y yo en el 2014, piénsalo. pronoun conjunction pronoun adposition determiner number punctuation verb pronoun punctuation",0
832,"Un mensaje en la mañana no solo significa buenos días, también significa, pienso en ti cuando me levanto. determiner noun adposition determiner noun adverb adverb verb adjective noun punctuation adverb verb punctuation verb adposition pronoun conjunction pronoun verb punctuation",0
833,Típico: tu mamá te regaña y le respondes en la mente. noun punctuation determiner noun pronoun verb conjunction pronoun verb adposition determiner noun punctuation,1
834,¿Cosas Que Me Joden la vida? 1. Lunes. 2. Tareas. 3. Falsos amigos. 4. Ser ignorado. 5. Ser reemplazado. 6. Internet lento. punctuation noun determiner noun punctuation number punctuation date punctuation number punctuation noun punctuation number punctuation adjective noun punctuation number punctuation verb verb punctuation number punctuation verb verb punctuation number punctuation noun adjective punctuation,0
835,Típica conversación de Skype: -¿Alo? -¿Me oyes? -No oigo nada! -¿Alo? -¿Hola? -¿Estás ahí? - Voy a colgar y vuelvo a llamar... - ¿Alo? adjective noun adposition noun punctuation punctuation punctuation noun punctuation punctuation punctuation pronoun verb punctuation punctuation adverb verb pronoun punctuation punctuation punctuation noun punctuation punctuation punctuation interjection punctuation punctuation punctuation verb adverb punctuation punctuation verb adposition verb conjunction verb adposition verb punctuation punctuation punctuation noun punctuation,1
836,"—Te gusta la electrónica? —Avicii sí, Avicii no — Aoki — Me da Nervo —¿Por qué? — ¡Por que te deTiësto! — ¡Te voy a golpear la Guetta! punctuation noun verb determiner adjective punctuation punctuation noun adverb punctuation noun adverb punctuation noun punctuation noun verb noun punctuation punctuation adposition pronoun punctuation punctuation punctuation adposition pronoun pronoun noun punctuation punctuation punctuation pronoun verb adposition verb determiner noun punctuation",1
837,"—Abuela, soy drogadicto. —No pasa nada. —He matado a un hombre. —Ya se olvidará. —No he comido —¿¡QUE NO HAS COMIDO!? Siéntate. punctuation noun punctuation verb adjective punctuation punctuation noun verb pronoun punctuation punctuation noun verb adposition determiner noun punctuation punctuation noun pronoun verb punctuation punctuation noun verb verb punctuation punctuation punctuation noun punctuation punctuation verb pronoun punctuation",1
838,—Te acuerdas cuando andabas con... —¡SI SI YA CÁLLATE QUÉ OSO! punctuation noun verb conjunction verb adposition punctuation punctuation punctuation noun punctuation,1
839,"Me pregunto que hará la gente con la de horas libres que ahorran escribiendo ""k"" en lugar de ""que"". pronoun verb conjunction verb determiner noun adposition determiner adposition noun adjective pronoun verb verb punctuation noun punctuation adposition punctuation conjunction punctuation punctuation",1
840,¿Besos en el cuello? *Adiós autocontrol* punctuation noun adposition determiner noun punctuation punctuation noun noun punctuation,0
841,-Ayer me tragué una soga - ¿Y qué sentiste? -Un nudo en la garganta. punctuation adverb pronoun verb determiner noun punctuation punctuation conjunction pronoun verb punctuation punctuation determiner noun adposition determiner noun punctuation,1
842,-Me molesta que seas tan cortante -Ok. punctuation pronoun verb conjunction verb adverb adjective punctuation adjective punctuation,1
